Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Afghanistan","AFG","Public Safety workers, as a share of public formal employees","BI.EMP.FRML.PB.PS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public Safety workers, as a share of public paid employees","BI.EMP.PWRK.PB.PS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public Safety workers, as a share of total public employees","BI.EMP.TOTL.PB.PS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of formal employment","BI.EMP.FRML.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of formal employment, by industry: Education","BI.EMP.FRML.PB.ED.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of formal employment, by industry: Health","BI.EMP.FRML.PB.HE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of formal employment, by occupation: Medical workers","BI.EMP.FRML.PB.MW.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of formal employment, by occupation: Teachers","BI.EMP.FRML.PB.TS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment","BI.EMP.PWRK.PB.ZS",,,,"0.329382449388504",,,,"0.262773156166077",,,,"0.282973349094391",,"0.317996859550476",,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment by gender: Female","BI.EMP.PWRK.PB.FE.ZS",,,,,,,,"0.527799427509308",,,,"0.491831183433533",,"0.407965421676636",,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment by gender: male","BI.EMP.PWRK.PB.MA.ZS",,,,,,,,"0.24244225025177",,,,"0.265526175498962",,"0.310267239809036",,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment by location: rural","BI.EMP.PWRK.PB.RU.ZS",,,,,,,,"0.172283843159676",,,,"0.236361876130104",,"0.284603029489517",,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment by location: urban","BI.EMP.PWRK.PB.UR.ZS",,,,,,,,"0.478893548250198",,,,"0.421931535005569",,"0.41694712638855",,,,,,"0.553507804870605",,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment, by industry: Education","BI.EMP.PWRK.PB.ED.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment, by industry: Health","BI.EMP.PWRK.PB.HE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment, by occupation: Medical workers","BI.EMP.PWRK.PB.MW.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment, by occupation: Teachers","BI.EMP.PWRK.PB.TS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment, by occupational group: Clerks","BI.EMP.PWRK.PB.CK.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment, by occupational group: Elementary workers","BI.EMP.PWRK.PB.EO.ZS",,,,,,,,,,,,"0.0224711410701275",,"0.057097963988781",,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment, by occupational group: Manager","BI.EMP.PWRK.PB.SN.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment, by occupational group: Professionals","BI.EMP.PWRK.PB.PN.ZS",,,,,,,,,,,,"0.888296365737915",,"0.818957507610321",,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of paid employment, by occupational group: Technicians","BI.EMP.PWRK.PB.TN.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of total employment","BI.EMP.TOTL.PB.ZS",,,,"0.0885761305689812",,,,"0.0594032034277916",,,,"0.109502285718918",,"0.113974392414093",,,,,,"0.0874404981732368",,,
"Afghanistan","AFG","Public sector employment, as a share of total employment by gender: Female","BI.EMP.TOTL.PB.FE.ZS",,,,,,,,"0.0249202828854322",,,,"0.0891752690076828",,"0.0506152957677841",,,,,,"0.0441590361297131",,,
"Afghanistan","AFG","Public sector employment, as a share of total employment by gender: male","BI.EMP.TOTL.PB.MA.ZS",,,,,,,,"0.0771484896540642",,,,"0.113505698740482",,"0.132746070623398",,,,,,"0.0970537513494492",,,
"Afghanistan","AFG","Public sector employment, as a share of total employment by location: rural","BI.EMP.TOTL.PB.RU.ZS",,,,,,,,"0.0329204723238945",,,,"0.0848227068781853",,"0.0937608480453491",,,,,,"0.0680093392729759",,,
"Afghanistan","AFG","Public sector employment, as a share of total employment by location: urban","BI.EMP.TOTL.PB.UR.ZS",,,,,,,,"0.192364886403084",,,,"0.219915822148323",,"0.212574705481529",,,,,,"0.165505826473236",,,
"Afghanistan","AFG","Public sector employment, as a share of total employment, by industry: Education","BI.EMP.TOTL.PB.ED.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of total employment, by industry: Health","BI.EMP.TOTL.PB.HE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of total employment, by occupation: Medical workers","BI.EMP.TOTL.PB.MW.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of total employment, by occupation: Teachers","BI.EMP.TOTL.PB.TS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of total employment, by occupationa group: Elementary workers","BI.EMP.TOTL.PB.EO.ZS",,,,,,,,,,,,"0.00551251647993922",,"0.0490621998906136",,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of total employment, by occupational group: Clerks","BI.EMP.TOTL.PB.CK.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of total employment, by occupational group: Manager","BI.EMP.TOTL.PB.SN.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of total employment, by occupational group: Professionals","BI.EMP.TOTL.PB.PN.ZS",,,,,,,,,,,,"0.749990940093994",,"0.756938099861145",,,,,,,,,
"Afghanistan","AFG","Public sector employment, as a share of total employment, by occupational group: Technicians","BI.EMP.TOTL.PB.TN.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector female employment, as a share of paid employment by industry: Education","BI.EMP.PUBS.FE.ED.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector female employment, as a share of paid employment by industry: Health","BI.EMP.PUBS.FE.HE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector female employment, as a share of paid employment by occupation: Medical workers","BI.EMP.PUBS.FE.MW.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector female employment, as a share of paid employment by occupation: Teachers","BI.EMP.PUBS.FE.TS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector female employment, as a share of paid employment by occupational group: Clerks","BI.EMP.PUBS.FE.CK.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector female employment, as a share of paid employment by occupational group: Elementary workers","BI.EMP.PUBS.FE.EO.ZS",,,,,,,,,,,,"0.0326633155345917",,"0.240487694740295",,,,,,,,,
"Afghanistan","AFG","Public sector female employment, as a share of paid employment by occupational group: Manager","BI.EMP.PUBS.FE.SN.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector female employment, as a share of paid employment by occupational group: Professionals","BI.EMP.PUBS.FE.PN.ZS",,,,,,,,,,,,"0.933609426021576",,"0.855160415172577",,,,,,,,,
"Afghanistan","AFG","Public sector female employment, as a share of paid employment by occupational group: Technicians","BI.EMP.PUBS.FE.TN.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.GP",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium for females, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.FE.ED",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium for females, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.FE.HE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium for females, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.FE.MW",,,,,,,,,,,,,,"-0.190861269831657",,,,,,,,,
"Afghanistan","AFG","Public sector wage premium for females, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.FE.TS",,,,,,,,,,,,,,"-0.221408501267433",,,,,,,,,
"Afghanistan","AFG","Public sector wage premium for males, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.MA.ED",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium for males, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.MA.HE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium for males, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.MA.MW",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium for males, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.MA.TS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by education level: No Education (compared to formal wage employees)","BI.WAG.PREM.PB.NN",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by education level: Primary Education (compared to formal wage employees)","BI.WAG.PREM.PB.PR",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by education level: Secondary Education (compared to formal wage employees)","BI.WAG.PREM.PB.SG",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by education level: Tertiary Education (compared to formal wage employees)","BI.WAG.PREM.PB.TT",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by gender: Female (compared to all private employees)","BI.WAG.PREM.PB.FE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by gender: Male (compared to all private employees)","BI.WAG.PREM.PB.MA",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by industry: Education (compared to all private employees)","BI.WAG.PREM.ED.GP",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by industry: Education (compared to formal wage employees)","BI.WAG.PREM.ED",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by industry: Health (compared to all private employees)","BI.WAG.PREM.HE.GP",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by industry: Health (compared to formal wage employees)","BI.WAG.PREM.HE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by occupation: Medical workers (compared to all private employees)","BI.WAG.PREM.MW.PE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by occupation: Medical workers (compared to formal wage employees)","BI.WAG.PREM.MW.WE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by occupation: Teacher (compared to all private employees)","BI.WAG.PREM.TS.PE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by occupation: Teacher (compared to formal wage employees)","BI.WAG.PREM.TS.WE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by occupational group: Clerks (compared to formal wage employees)","BI.WAG.PREM.PB.CK",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by occupational group: Elementary occupation (compared to formal wage employees)","BI.WAG.PREM.PB.EO",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by occupational group: Managers (compared to formal wage employees)","BI.WAG.PREM.PB.SN",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by occupational group: Professionals (compared to formal wage employees)","BI.WAG.PREM.PB.PN",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Public sector wage premium, by occupational group: Technicians (compared to formal wage employees)","BI.WAG.PREM.PB.TN",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Gender wage premium in the private sector, by industry: Education (compared to male paid employees)","BI.WAG.PREM.PV.FM.ED",,,,,,,,,,,,,,"0.149190708994865",,,,,,,,,
"Afghanistan","AFG","P-Value: Gender wage premium in the private sector, by industry: Health (compared to male paid employees)","BI.WAG.PREM.PV.FM.HE",,,,,,,,,,,,,,"0.799696028232574",,,,,,,,,
"Afghanistan","AFG","P-Value: Gender wage premium in the private sector, by occupation: Medical workers (compared to male paid employees)","BI.WAG.PREM.PV.FM.MW",,,,,,,,,,,,,,"0.295903950929642",,,,,,,,,
"Afghanistan","AFG","P-Value: Gender wage premium in the private sector, by occupation: Teachers (compared to male paid employees)","BI.WAG.PREM.PV.FM.TS",,,,,,,,,,,,,,"0.110976040363312",,,,,,,,,
"Afghanistan","AFG","P-Value: Gender wage premium in the public sector, by industry: Core Public Administration (compared to male paid employees)","BI.WAG.PREM.PB.FM.CA",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Gender wage premium in the public sector, by industry: Education (compared to male paid employees)","BI.WAG.PREM.PB.FM.ED",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Gender wage premium in the public sector, by industry: Health (compared to male paid employees)","BI.WAG.PREM.PB.FM.HE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Gender wage premium in the public sector, by industry: Public Administration (compared to male paid employees)","BI.WAG.PREM.PB.FM.PA",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Gender wage premium in the public sector, by industry: Public Safety (compared to male paid employees)","BI.WAG.PREM.PB.FM.PS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Gender wage premium in the public sector, by industry: Social Security (compared to male paid employees)","BI.WAG.PREM.PB.FM.SS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.PV",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB.FL",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium for females, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.PB.FE.ED",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium for females, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.PB.FE.HE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium for females, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.PB.FE.MW",,,,,,,,,,,,,,"0.233429506421089",,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium for females, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.PB.FE.TS",,,,,,,,,,,,,,"0.110976040363312",,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium for males, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.PB.MA.ED",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium for males, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.PB.MA.HE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium for males, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.PB.MA.MW",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium for males, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.PB.MA.TS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by education level (compared to formal wage employees)","BI.WAG.PREM.PB.ED",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by gender (compared to all private employees)","BI.WAG.PREM.PB.FM",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by industry: Education (compared to all private employees)","BI.WAG.PREM.PB.ED.PE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by industry: Education (compared to formal wage employees)","BI.WAG.PREM.PB.ED.WE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by industry: Health (compared to all private employees)","BI.WAG.PREM.PB.HE.PE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by industry: Health (compared to formal wage employees)","BI.WAG.PREM.PB.HE.WE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by occupation (compared to formal wage employees)","BI.WAG.PREM.PB.OC",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by occupation: Medical workers (compared to all private employees)","BI.WAG.PREM.PB.MW.PE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by occupation: Medical workers (compared to formal wage employees)","BI.WAG.PREM.PB.MW.WE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by occupation: Teacher (compared to all private employees)","BI.WAG.PREM.PB.TS.PE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","P-Value: Public sector wage premium, by occupation: Teacher (compared to formal wage employees)","BI.WAG.PREM.PB.TS.WE",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Relative wage of Managers (using clerk as reference) in private sector","BI.WAG.PRVS.SN",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Relative wage of Managers (using clerk as reference) in public sector","BI.WAG.PUBS.SN",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Relative wage of Professionals (using clerk as reference) in private sector","BI.WAG.PRVS.PN",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Relative wage of Professionals (using clerk as reference) in public sector","BI.WAG.PUBS.PN",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Relative wage of Technicians (using clerk as reference) in private sector","BI.WAG.PRVS.TN",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Relative wage of Technicians (using clerk as reference) in public sector","BI.WAG.PUBS.TN",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Rural residents, as a share of private paid employees","BI.PWK.PRVS.RU.ZS",,,,,,,,"0.791389226913452",,,,"0.746220409870148",,"0.721072733402252",,,,,,"0.589826703071594",,,
"Afghanistan","AFG","Rural residents, as a share of public paid employees","BI.PWK.PUBS.RU.ZS",,,,,,,,"0.462139815092087",,,,"0.554945766925812",,"0.589854836463928",,,,,,"0.622766315937042",,,
"Afghanistan","AFG","Rural residents, as a share of public paid employees, by industry: Core Public Administration","BI.PWK.PUBS.RU.CA.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Rural residents, as a share of public paid employees, by industry: Education","BI.PWK.PUBS.RU.ED.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Rural residents, as a share of public paid employees, by industry: Health","BI.PWK.PUBS.RU.HE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Rural residents, as a share of public paid employees, by industry: Public Administration","BI.PWK.PUBS.RU.PA.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Afghanistan","AFG","Rural residents, as a share of public paid employees, by industry: Public Safety","BI.PWK.PUBS.RU.PS.ZS",,,,,,,,,,,,,,,,,,,,,,,
